66.34380000	90.50000000	308.82000000
66.28120000	89.00000000	308.82000000
66.18750000	86.00000000	308.88000000
66.12500000	84.50000000	308.89000000
66.09380000	83.00000000	308.89000000
66.03120000	81.50000000	308.85000000
65.96880000	80.00000000	308.99000000
65.15620000	80.00000000	308.96000000
65.18750000	81.50000000	308.88000000
65.21880000	83.00000000	308.86000000
65.28120000	84.50000000	308.90000000
65.37500000	89.00000000	308.86000000
65.43750000	90.50000000	308.84000000
65.46880000	92.00000000	308.99000000
65.50000000	93.50000000	308.84000000
65.53120000	95.00000000	308.76000000
65.59380000	96.50000000	308.82000000
65.62500000	98.00000000	308.80000000
65.65620000	99.50000000	308.82000000
65.68750000	101.00000000	308.79000000
65.75000000	102.00000000	308.81000000
65.93750000	109.50000000	308.47000000
65.96880000	111.00000000	308.63000000
66.00000000	112.50000000	308.59000000
66.03120000	114.00000000	308.54000000
66.09380000	115.50000000	308.50000000
66.12500000	117.00000000	308.46000000
66.15620000	118.50000000	308.68000000
66.40620000	127.50000000	309.95000000
66.46880000	129.00000000	309.90000000
66.50000000	130.50000000	309.90000000
66.53120000	132.00000000	309.90000000
66.62500000	135.00000000	309.94000000
66.65620000	136.50000000	309.96000000
66.71880000	139.00000000	309.93000000
66.78120000	140.50000000	309.94000000
66.81250000	142.00000000	309.93000000
66.84380000	143.50000000	309.99000000
66.87500000	145.00000000	309.99000000
66.93750000	146.50000000	309.92000000
67.00000000	149.50000000	309.98000000
67.06250000	151.00000000	310.01000000
67.09380000	152.50000000	310.18000000
67.12500000	154.00000000	310.02000000
67.15620000	155.50000000	310.21000000
67.25000000	158.50000000	310.13000000
67.28120000	160.00000000	310.21000000
67.34380000	161.50000000	310.18000000
67.37500000	163.00000000	310.19000000
67.40620000	164.50000000	310.24000000
67.43750000	166.00000000	310.30000000
67.53120000	169.00000000	310.35000000
67.56250000	170.50000000	310.44000000
67.62500000	172.00000000	310.41000000
67.68750000	175.00000000	310.45000000
67.71880000	176.50000000	310.26000000
67.75000000	177.50000000	310.32000000
67.78120000	178.50000000	310.31000000
67.81250000	181.50000000	310.32000000
67.81250000	181.50000000	310.35000000
67.81250000	182.00000000	310.29000000
67.81250000	182.00000000	310.30000000
67.81250000	182.00000000	310.30000000
67.81250000	182.50000000	310.31000000
67.81250000	182.50000000	310.25000000
67.81250000	182.50000000	310.33000000
67.81250000	182.50000000	310.30000000
67.81250000	183.00000000	310.31000000
67.78120000	183.00000000	310.33000000
67.78120000	183.00000000	310.32000000
67.78120000	183.00000000	310.37000000
67.78120000	183.00000000	310.30000000
67.78120000	183.00000000	310.36000000
67.75000000	183.00000000	310.35000000
67.75000000	183.00000000	310.28000000
67.75000000	183.00000000	310.35000000
67.71880000	183.00000000	310.31000000
67.71880000	182.50000000	310.25000000
67.68750000	182.00000000	310.34000000
67.65620000	181.50000000	310.27000000
67.56250000	178.50000000	310.32000000
67.43750000	176.00000000	310.43000000
67.40620000	174.50000000	310.48000000
67.37500000	173.50000000	310.50000000
67.31250000	172.00000000	310.42000000
67.25000000	170.50000000	310.45000000
67.18750000	169.00000000	310.34000000
67.15620000	168.00000000	310.36000000
67.09380000	166.50000000	310.34000000
67.06250000	165.00000000	310.27000000
67.00000000	164.00000000	310.27000000
66.93750000	162.50000000	310.23000000
66.87500000	161.00000000	310.18000000
66.84380000	159.50000000	310.25000000
66.68750000	155.00000000	310.12000000
66.62500000	154.00000000	310.17000000
66.59380000	152.50000000	310.20000000
66.53120000	151.00000000	310.01000000
66.46880000	149.50000000	310.02000000
66.40620000	148.00000000	309.91000000
66.34380000	146.50000000	309.86000000
66.31250000	145.00000000	310.01000000
66.25000000	143.50000000	309.95000000
66.18750000	142.00000000	310.01000000
66.12500000	140.50000000	309.91000000
66.09380000	139.00000000	309.89000000
65.96880000	136.00000000	309.90000000
65.87500000	133.00000000	309.87000000
65.81250000	132.00000000	309.84000000
65.75000000	130.50000000	309.80000000
65.65620000	127.50000000	309.87000000
65.34380000	120.00000000	308.65000000
65.31250000	118.50000000	308.65000000
65.25000000	117.00000000	308.57000000
65.18750000	115.50000000	308.53000000
65.12500000	114.00000000	308.58000000
65.09380000	112.50000000	308.57000000
65.03120000	111.00000000	308.60000000
64.96880000	109.50000000	308.59000000
64.68750000	102.00000000	308.75000000
64.65620000	101.00000000	308.79000000
64.59380000	99.50000000	308.86000000
64.53120000	98.00000000	308.80000000
64.50000000	96.50000000	308.81000000
64.43750000	95.00000000	308.87000000
64.37500000	93.50000000	308.84000000
64.28120000	90.50000000	308.83000000
64.21880000	89.00000000	308.89000000
64.15620000	87.50000000	308.93000000
64.12500000	86.00000000	308.90000000
64.06250000	84.50000000	308.94000000
64.00000000	83.00000000	308.96000000
63.93750000	81.50000000	308.99000000
63.90620000	80.00000000	308.99000000
63.09380000	80.00000000	309.00000000
63.12500000	81.50000000	309.02000000
63.15620000	83.00000000	308.98000000
63.21880000	84.50000000	308.93000000
63.25000000	86.00000000	308.94000000
63.28120000	87.50000000	308.86000000
63.31250000	89.00000000	308.93000000
63.37500000	90.50000000	308.86000000
63.37500000	92.00000000	308.75000000
63.43750000	93.50000000	308.81000000
63.46880000	95.00000000	308.80000000
63.53120000	96.00000000	308.85000000
63.56250000	97.50000000	308.81000000
63.59380000	99.00000000	308.79000000
63.62500000	100.50000000	308.72000000
63.65620000	102.00000000	308.77000000
63.90620000	111.00000000	308.56000000
63.93750000	112.50000000	308.58000000
63.96880000	114.00000000	308.53000000
64.31250000	126.00000000	309.92000000
64.37500000	127.50000000	310.00000000
64.40620000	129.00000000	309.90000000
64.43750000	130.50000000	309.97000000
64.56250000	134.50000000	309.92000000
64.68750000	139.00000000	309.93000000
64.71880000	140.50000000	309.94000000
64.75000000	142.00000000	310.00000000
64.81250000	143.50000000	310.00000000
64.84380000	145.00000000	309.94000000
64.87500000	146.50000000	309.90000000
64.90620000	148.00000000	309.99000000
64.93750000	149.50000000	309.94000000
65.00000000	151.00000000	310.10000000
65.03120000	152.50000000	310.17000000
65.09380000	154.00000000	310.25000000
65.12500000	155.50000000	310.26000000
65.15620000	157.00000000	310.23000000
65.18750000	158.50000000	310.30000000
65.25000000	160.00000000	310.23000000
65.28120000	161.50000000	310.24000000
65.40620000	166.00000000	310.42000000
65.43750000	167.50000000	310.36000000
65.46880000	169.00000000	310.41000000
65.56250000	172.00000000	310.38000000
65.62500000	173.50000000	310.63000000
65.62500000	175.00000000	310.47000000
65.68750000	176.50000000	310.45000000
65.68750000	177.50000000	310.51000000
65.71880000	178.50000000	310.49000000
65.75000000	179.00000000	310.48000000
65.75000000	180.00000000	310.38000000
65.78120000	180.50000000	310.35000000
65.78120000	181.00000000	310.37000000
65.78120000	181.00000000	310.30000000
65.78120000	181.50000000	310.27000000
65.78120000	181.50000000	310.32000000
65.78120000	181.50000000	310.28000000
65.78120000	182.00000000	310.40000000
65.75000000	182.00000000	310.33000000
65.75000000	182.00000000	310.34000000
65.75000000	182.50000000	310.39000000
65.75000000	182.50000000	310.34000000
65.75000000	182.50000000	310.39000000
65.75000000	182.50000000	310.34000000
65.75000000	183.00000000	310.35000000
65.75000000	183.00000000	310.34000000
65.71880000	183.00000000	310.31000000
65.71880000	183.00000000	310.42000000
65.71880000	183.00000000	310.41000000
65.71880000	183.00000000	310.42000000
65.68750000	183.00000000	310.43000000
65.68750000	183.00000000	310.46000000
65.65620000	182.50000000	310.35000000
65.65620000	182.00000000	310.29000000
65.62500000	181.50000000	310.33000000
65.59380000	180.50000000	310.31000000
65.56250000	179.50000000	310.43000000
65.50000000	178.50000000	310.48000000
65.46880000	177.00000000	310.47000000
65.40620000	176.00000000	310.44000000
65.37500000	174.50000000	310.53000000
65.31250000	173.00000000	310.48000000
65.25000000	172.00000000	310.47000000
65.12500000	168.00000000	310.41000000
65.00000000	165.00000000	310.36000000
64.93750000	164.00000000	310.31000000
64.90620000	162.50000000	310.28000000
64.84380000	161.00000000	310.28000000
64.75000000	158.00000000	310.28000000
64.68750000	156.50000000	310.25000000
64.62500000	155.00000000	310.17000000
64.59380000	154.00000000	310.19000000
64.53120000	152.50000000	310.12000000
64.46880000	151.00000000	310.12000000
64.40620000	149.50000000	309.98000000
64.37500000	148.00000000	309.95000000
64.31250000	146.50000000	309.91000000
64.25000000	145.00000000	309.96000000
64.18750000	143.50000000	310.05000000
64.12500000	142.00000000	310.02000000
64.09380000	140.50000000	309.99000000
64.03120000	139.00000000	309.98000000
63.96880000	137.50000000	309.89000000
63.90620000	136.00000000	309.91000000
63.87500000	134.50000000	309.94000000
63.81250000	133.00000000	309.93000000
63.71880000	130.00000000	309.99000000
63.65620000	128.50000000	309.89000000
63.59380000	127.50000000	309.96000000
63.53120000	126.00000000	309.97000000
63.03120000	112.50000000	308.58000000
62.96880000	111.00000000	308.56000000
62.62500000	102.00000000	308.75000000
62.59380000	100.50000000	308.74000000
62.53120000	99.00000000	308.71000000
62.46880000	98.00000000	308.69000000
62.37500000	95.00000000	308.82000000
62.31250000	93.50000000	308.86000000
62.25000000	92.00000000	308.80000000
62.21880000	90.50000000	308.91000000
62.15620000	89.00000000	308.84000000
62.09380000	87.50000000	308.91000000
62.06250000	86.00000000	308.97000000
62.00000000	84.50000000	308.91000000
61.93750000	83.00000000	308.96000000
61.87500000	81.50000000	308.99000000
61.84380000	80.00000000	308.95000000
61.03120000	80.00000000	308.99000000
61.06250000	81.50000000	309.05000000
61.12500000	83.00000000	308.96000000
61.15620000	84.50000000	308.91000000
61.18750000	86.00000000	308.91000000
61.21880000	87.50000000	308.92000000
61.28120000	89.00000000	308.93000000
61.31250000	90.50000000	308.79000000
61.34380000	92.00000000	308.87000000
61.37500000	93.50000000	308.83000000
61.40620000	94.50000000	308.69000000
61.46880000	96.00000000	308.75000000
61.50000000	97.50000000	308.70000000
61.53120000	99.00000000	308.73000000
61.59380000	100.50000000	308.86000000
61.62500000	102.00000000	308.74000000
61.81250000	109.50000000	308.67000000
61.87500000	111.00000000	308.64000000
61.87500000	112.50000000	308.64000000
61.93750000	114.00000000	308.72000000
61.96880000	115.50000000	308.72000000
62.00000000	117.00000000	308.64000000
62.18750000	123.00000000	309.72000000
62.25000000	124.50000000	309.94000000
62.28120000	126.00000000	309.95000000
62.31250000	127.50000000	310.01000000
62.37500000	129.00000000	310.04000000
62.40620000	130.00000000	309.99000000
62.46880000	133.00000000	310.05000000
62.50000000	134.50000000	309.82000000
62.56250000	136.00000000	309.88000000
62.59380000	137.50000000	309.90000000
62.62500000	139.00000000	310.04000000
62.68750000	140.50000000	310.05000000
62.71880000	142.00000000	310.06000000
62.75000000	143.50000000	310.05000000
62.81250000	145.00000000	309.96000000
62.84380000	146.50000000	310.07000000
62.87500000	148.00000000	310.04000000
62.90620000	149.50000000	310.00000000
62.96880000	151.00000000	310.22000000
63.00000000	152.50000000	310.16000000
63.03120000	154.00000000	310.17000000
63.09380000	155.50000000	310.22000000
63.12500000	157.00000000	310.25000000
63.15620000	158.50000000	310.26000000
63.25000000	161.50000000	310.28000000
63.28120000	163.00000000	310.35000000
63.37500000	166.00000000	310.39000000
63.40620000	167.50000000	310.47000000
63.43750000	169.00000000	310.38000000
63.50000000	170.50000000	310.46000000
63.53120000	172.00000000	310.43000000
63.56250000	173.50000000	310.42000000
63.62500000	175.00000000	310.45000000
63.62500000	176.50000000	310.40000000
63.65620000	177.50000000	310.39000000
63.68750000	178.50000000	310.36000000
63.71880000	179.00000000	310.46000000
63.71880000	180.00000000	310.48000000
63.71880000	180.50000000	310.45000000
63.75000000	180.50000000	310.59000000
63.75000000	181.00000000	310.56000000
63.75000000	181.00000000	310.55000000
63.75000000	181.50000000	310.61000000
63.75000000	181.50000000	310.56000000
63.75000000	182.00000000	310.56000000
63.75000000	182.00000000	310.53000000
63.71880000	182.50000000	310.64000000
63.68750000	183.00000000	310.59000000
63.68750000	183.00000000	310.59000000
63.68750000	183.00000000	310.66000000
63.68750000	183.00000000	310.56000000
63.65620000	183.00000000	310.60000000
63.65620000	183.00000000	310.47000000
63.62500000	182.00000000	310.53000000
63.59380000	181.50000000	310.49000000
63.56250000	180.50000000	310.55000000
63.53120000	179.50000000	310.46000000
63.46880000	178.50000000	310.39000000
63.40620000	177.00000000	310.37000000
63.37500000	176.00000000	310.37000000
63.28120000	173.00000000	310.46000000
63.21880000	172.00000000	310.44000000
63.15620000	170.50000000	310.45000000
63.12500000	169.00000000	310.39000000
63.06250000	168.00000000	310.40000000
62.96880000	165.00000000	310.32000000
62.90620000	163.50000000	310.35000000
62.87500000	162.50000000	310.25000000
62.81250000	161.00000000	310.29000000
62.75000000	159.50000000	310.23000000
62.65620000	156.50000000	310.28000000
62.59380000	155.00000000	310.14000000
62.53120000	153.50000000	310.23000000
62.50000000	152.00000000	310.15000000
62.43750000	151.00000000	310.17000000
62.37500000	149.50000000	310.06000000
62.31250000	148.00000000	310.07000000
62.28120000	146.50000000	310.04000000
62.21880000	145.00000000	309.99000000
62.15620000	143.50000000	310.01000000
62.09380000	142.00000000	310.10000000
62.06250000	140.50000000	310.02000000
62.00000000	139.00000000	309.93000000
61.93750000	137.50000000	309.97000000
61.87500000	136.00000000	309.90000000
61.84380000	134.50000000	309.90000000
61.78120000	133.00000000	310.19000000
61.65620000	130.50000000	310.12000000
61.62500000	129.00000000	310.08000000
61.56250000	127.50000000	310.02000000
61.50000000	126.00000000	310.00000000
61.37500000	123.00000000	309.67000000
61.25000000	120.00000000	308.84000000
61.18750000	118.50000000	308.70000000
61.15620000	117.00000000	308.68000000
61.09380000	115.50000000	308.67000000
61.03120000	114.00000000	308.68000000
60.96880000	112.50000000	308.56000000
60.93750000	111.00000000	308.64000000
60.87500000	109.50000000	308.62000000
60.81250000	108.00000000	308.68000000
60.71880000	105.00000000	308.73000000
60.65620000	103.50000000	308.76000000
60.59380000	102.00000000	308.72000000
60.56250000	100.50000000	308.83000000
60.50000000	99.00000000	308.75000000
60.43750000	97.50000000	308.72000000
60.37500000	96.00000000	308.80000000
60.34380000	94.50000000	308.75000000
60.28120000	93.00000000	308.84000000
60.21880000	91.50000000	308.79000000
60.15620000	90.00000000	308.86000000
60.12500000	89.00000000	308.86000000
60.06250000	87.50000000	308.88000000
60.00000000	86.00000000	308.86000000
59.93750000	84.50000000	308.93000000
59.90620000	83.00000000	308.93000000
59.84380000	81.50000000	309.07000000
59.78120000	80.00000000	309.03000000
59.00000000	80.00000000	309.03000000
59.09380000	83.00000000	308.94000000
59.12500000	84.50000000	308.90000000
59.15620000	86.00000000	308.91000000
59.18750000	87.50000000	308.90000000
59.25000000	89.00000000	308.80000000
59.28120000	90.50000000	308.89000000
59.31250000	92.00000000	308.82000000
59.37500000	94.50000000	308.77000000
59.43750000	96.00000000	308.72000000
59.46880000	97.50000000	308.79000000
59.50000000	99.00000000	308.76000000
59.56250000	100.50000000	308.72000000
59.59380000	102.00000000	308.79000000
59.62500000	103.50000000	308.63000000
59.65620000	105.00000000	308.70000000
59.71880000	106.50000000	308.63000000
59.75000000	108.00000000	308.60000000
59.78120000	109.50000000	308.65000000
59.84380000	111.00000000	308.53000000
59.87500000	112.50000000	308.67000000
59.90620000	114.00000000	308.68000000
59.93750000	115.50000000	308.69000000
60.00000000	117.00000000	308.72000000
60.03120000	118.50000000	308.72000000
60.06250000	120.00000000	308.80000000
60.12500000	121.50000000	309.53000000
60.15620000	123.00000000	309.53000000
60.21880000	124.50000000	310.07000000
60.25000000	125.50000000	309.99000000
60.31250000	127.00000000	309.92000000
60.34380000	128.50000000	310.13000000
60.46880000	133.00000000	309.96000000
60.50000000	134.50000000	309.86000000
60.53120000	136.00000000	309.96000000
60.59380000	137.50000000	309.96000000
60.62500000	139.00000000	310.08000000
60.65620000	140.50000000	310.12000000
60.68750000	142.00000000	310.11000000
60.75000000	143.50000000	310.13000000
60.78120000	145.00000000	310.02000000
60.81250000	146.50000000	310.10000000
60.87500000	148.00000000	310.15000000
60.90620000	149.50000000	310.08000000
60.93750000	151.00000000	310.31000000
60.96880000	152.50000000	310.25000000
61.03120000	154.00000000	310.28000000
61.06250000	155.50000000	310.27000000
61.15620000	158.50000000	310.33000000
61.18750000	160.00000000	310.35000000
61.31250000	164.50000000	310.31000000
61.37500000	167.50000000	310.44000000
61.43750000	169.00000000	310.38000000
61.46880000	170.50000000	310.52000000
61.56250000	173.50000000	310.39000000
61.65620000	177.50000000	310.37000000
61.68750000	178.50000000	310.36000000
61.68750000	179.50000000	310.42000000
61.71880000	180.00000000	310.49000000
61.71880000	180.50000000	310.44000000
61.71880000	180.50000000	310.46000000
61.71880000	181.00000000	310.51000000
61.71880000	181.00000000	310.49000000
61.71880000	182.00000000	310.52000000
61.71880000	182.00000000	310.54000000
61.71880000	182.50000000	310.54000000
61.71880000	182.50000000	310.49000000
61.71880000	182.50000000	310.52000000
61.71880000	182.50000000	310.58000000
61.71880000	182.50000000	310.51000000
61.68750000	182.50000000	310.52000000
61.68750000	183.00000000	310.46000000
61.68750000	183.00000000	310.53000000
61.68750000	183.00000000	310.55000000
61.65620000	183.00000000	310.46000000
61.65620000	183.00000000	310.43000000
61.62500000	182.50000000	310.46000000
61.62500000	182.00000000	310.41000000
61.53120000	180.50000000	310.43000000
61.50000000	179.50000000	310.38000000
61.46880000	178.50000000	310.38000000
61.40620000	177.00000000	310.32000000
61.37500000	176.00000000	310.39000000
61.31250000	174.50000000	310.40000000
61.25000000	173.00000000	310.44000000
61.21880000	171.50000000	310.49000000
61.15620000	170.50000000	310.45000000
61.12500000	169.00000000	310.50000000
61.06250000	167.50000000	310.44000000
61.00000000	166.50000000	310.33000000
60.90620000	163.50000000	310.37000000
60.84380000	162.00000000	310.37000000
60.81250000	161.00000000	310.35000000
60.75000000	159.50000000	310.42000000
60.68750000	158.00000000	310.35000000
60.62500000	156.50000000	310.25000000
60.59380000	155.00000000	310.23000000
60.53120000	153.50000000	310.31000000
60.46880000	152.00000000	310.23000000
60.40620000	151.00000000	310.26000000
60.37500000	149.00000000	310.17000000
60.31250000	148.00000000	310.12000000
60.25000000	146.50000000	310.07000000
60.18750000	145.00000000	310.02000000
60.15620000	143.50000000	310.12000000
60.09380000	142.00000000	310.15000000
60.03120000	140.50000000	310.10000000
59.96880000	139.00000000	310.10000000
59.93750000	137.50000000	310.03000000
59.87500000	136.00000000	309.92000000
59.81250000	134.50000000	309.94000000
59.75000000	133.00000000	309.93000000
59.59380000	128.50000000	310.05000000
59.53120000	127.00000000	310.05000000
59.50000000	125.50000000	310.02000000
59.43750000	124.00000000	310.02000000
59.37500000	123.00000000	309.59000000
59.31250000	121.50000000	309.45000000
59.25000000	120.00000000	308.85000000
59.18750000	118.50000000	308.82000000
59.12500000	117.00000000	308.71000000
59.09380000	115.50000000	308.66000000
58.96880000	112.50000000	308.63000000
58.90620000	111.00000000	308.67000000
58.87500000	109.50000000	308.62000000
58.81250000	108.00000000	308.66000000
58.75000000	106.50000000	308.72000000
58.68750000	105.00000000	308.65000000
58.62500000	103.50000000	308.71000000
58.59380000	102.00000000	308.75000000
58.53120000	100.50000000	308.75000000
58.46880000	99.00000000	308.76000000
58.40620000	97.50000000	308.69000000
58.18750000	91.50000000	308.90000000
58.15620000	90.00000000	308.89000000
58.09380000	89.00000000	308.96000000
58.03120000	87.50000000	308.85000000
57.93750000	84.50000000	308.94000000
57.87500000	83.00000000	308.93000000
57.81250000	81.50000000	308.97000000
57.78120000	80.00000000	309.06000000
56.96880000	80.00000000	309.05000000
57.03120000	81.50000000	309.04000000
57.06250000	83.00000000	308.93000000
57.09380000	84.50000000	309.04000000
57.12500000	86.00000000	308.99000000
57.18750000	87.50000000	308.93000000
57.21880000	89.00000000	308.97000000
57.25000000	90.00000000	308.93000000
57.31250000	91.50000000	308.89000000
57.50000000	99.00000000	308.75000000
57.53120000	100.50000000	308.75000000
57.59380000	102.00000000	308.75000000
57.62500000	103.50000000	308.75000000
57.65620000	105.00000000	308.70000000
57.68750000	106.50000000	308.66000000
57.75000000	108.00000000	308.74000000
57.78120000	109.50000000	308.67000000
57.81250000	111.00000000	308.66000000
57.87500000	112.50000000	308.65000000
57.90620000	114.00000000	308.75000000
57.93750000	115.50000000	308.76000000
58.00000000	117.00000000	308.99000000
58.03120000	118.50000000	308.73000000
58.12500000	121.50000000	309.32000000
58.21880000	124.50000000	309.98000000
58.25000000	125.50000000	310.04000000
58.28120000	127.50000000	310.13000000
58.34380000	128.50000000	310.07000000
58.37500000	130.00000000	310.11000000
58.40620000	131.50000000	310.00000000
58.43750000	133.00000000	309.87000000
58.46880000	134.50000000	310.00000000
58.53120000	136.00000000	309.99000000
58.56250000	137.50000000	310.04000000
58.62500000	139.00000000	310.13000000
58.65620000	140.50000000	310.11000000
58.68750000	142.00000000	310.18000000
58.71880000	143.50000000	310.10000000
58.78120000	145.00000000	310.14000000
58.81250000	146.50000000	310.06000000
58.84380000	148.00000000	310.11000000
58.87500000	149.50000000	310.18000000
58.93750000	151.00000000	310.25000000
58.96880000	152.50000000	310.24000000
59.03120000	154.00000000	310.41000000
59.09380000	157.00000000	310.37000000
59.18750000	160.00000000	310.41000000
59.21880000	161.50000000	310.39000000
59.25000000	163.00000000	310.33000000
59.31250000	164.50000000	310.42000000
59.34380000	166.00000000	310.40000000
59.37500000	167.50000000	310.36000000
59.43750000	169.00000000	310.42000000
59.46880000	170.50000000	310.42000000
59.50000000	172.00000000	310.47000000
59.56250000	173.50000000	310.46000000
59.59380000	175.00000000	310.40000000
59.65620000	177.50000000	310.41000000
59.68750000	179.00000000	310.49000000
59.71880000	180.00000000	310.45000000
59.71880000	180.50000000	310.53000000
59.71880000	180.50000000	310.51000000
59.71880000	181.50000000	310.50000000
59.71880000	182.50000000	310.54000000
59.71880000	182.50000000	310.58000000
59.71880000	182.50000000	310.80000000
59.71880000	182.50000000	310.90000000
59.68750000	182.50000000	310.59000000
59.68750000	182.50000000	310.65000000
59.68750000	182.50000000	310.66000000
59.68750000	183.00000000	310.58000000
59.65620000	183.00000000	310.58000000
59.65620000	183.00000000	310.56000000
59.65620000	182.50000000	310.60000000
59.62500000	182.50000000	310.92000000
59.62500000	182.00000000	310.53000000
59.56250000	180.50000000	310.57000000
59.50000000	179.50000000	310.44000000
59.46880000	178.50000000	310.38000000
59.37500000	175.50000000	310.41000000
59.31250000	174.50000000	310.35000000
59.25000000	173.00000000	310.44000000
59.21880000	171.50000000	310.45000000
59.15620000	170.50000000	310.38000000
59.12500000	169.00000000	310.43000000
59.06250000	167.50000000	310.41000000
59.00000000	166.50000000	310.37000000
58.93750000	165.00000000	310.42000000
58.90620000	163.50000000	310.37000000
58.84380000	162.00000000	310.38000000
58.81250000	160.50000000	310.35000000
58.75000000	159.00000000	310.33000000
58.68750000	158.00000000	310.43000000
58.62500000	156.50000000	310.33000000
58.59380000	155.00000000	310.42000000
58.53120000	153.50000000	310.26000000
58.46880000	152.00000000	310.23000000
58.40620000	150.50000000	310.23000000
58.37500000	149.50000000	310.15000000
58.31250000	147.50000000	310.12000000
58.25000000	146.50000000	310.06000000
58.18750000	145.00000000	310.10000000
58.12500000	143.00000000	310.17000000
58.09380000	142.00000000	310.16000000
58.03120000	140.50000000	310.14000000
57.96880000	139.00000000	310.18000000
57.90620000	137.50000000	310.10000000
57.87500000	136.00000000	310.13000000
57.81250000	134.50000000	309.99000000
57.75000000	133.00000000	309.92000000
57.68750000	131.50000000	310.04000000
57.62500000	130.00000000	310.06000000
57.59380000	128.50000000	310.09000000
57.53120000	127.00000000	310.12000000
57.46880000	125.50000000	309.99000000
57.40620000	124.00000000	310.05000000
57.37500000	122.50000000	310.02000000
57.31250000	121.00000000	309.27000000
57.12500000	116.50000000	308.93000000
57.00000000	113.50000000	308.80000000
56.96880000	112.50000000	308.74000000
56.90620000	111.00000000	308.69000000
56.84380000	109.50000000	308.69000000
56.78120000	108.00000000	308.70000000
56.71880000	106.50000000	308.70000000
56.68750000	105.00000000	308.76000000
56.62500000	103.50000000	308.66000000
56.56250000	102.00000000	308.76000000
56.50000000	100.50000000	308.72000000
56.46880000	99.00000000	308.73000000
56.25000000	93.00000000	308.91000000
56.18750000	91.50000000	308.90000000
56.12500000	90.00000000	308.90000000
56.09380000	88.50000000	308.91000000
56.03120000	87.00000000	308.92000000
55.96880000	85.50000000	308.98000000
55.90620000	84.00000000	308.96000000
55.87500000	82.50000000	309.04000000
55.81250000	81.50000000	309.04000000
55.75000000	79.50000000	309.11000000
55.00000000	81.50000000	309.06000000
55.06250000	83.00000000	309.03000000
55.09380000	84.50000000	308.98000000
55.12500000	86.00000000	308.99000000
55.15620000	87.00000000	308.92000000
55.21880000	88.50000000	308.90000000
55.25000000	90.00000000	308.92000000
55.28120000	91.50000000	308.93000000
55.34380000	93.00000000	308.88000000
55.37500000	94.50000000	308.85000000
55.43750000	97.50000000	308.86000000
55.50000000	99.00000000	308.75000000
55.62500000	103.50000000	308.72000000
55.68750000	106.50000000	308.71000000
55.71880000	108.00000000	308.68000000
55.81250000	111.00000000	308.71000000
55.84380000	112.50000000	308.68000000
55.87500000	114.00000000	308.75000000
55.93750000	115.50000000	308.88000000
56.03120000	118.50000000	308.84000000
56.06250000	119.50000000	309.19000000
56.12500000	121.00000000	309.28000000
56.15620000	122.50000000	310.11000000
56.18750000	124.00000000	310.04000000
56.25000000	125.50000000	310.08000000
56.34380000	128.50000000	310.19000000
56.37500000	130.00000000	310.11000000
56.40620000	131.50000000	310.03000000
56.43750000	133.00000000	309.96000000
56.50000000	134.50000000	310.04000000
56.53120000	136.00000000	310.07000000
56.56250000	137.50000000	310.15000000
56.62500000	139.00000000	310.19000000
56.65620000	140.50000000	310.18000000
56.68750000	142.00000000	310.22000000
56.71880000	143.50000000	310.19000000
